Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_48_574.jpg;0;1;0;5.025699;113.8804;140.3793;1.458894;109.644;-0.005156836
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_48_641.jpg;0;1;0;5.006788;113.7806;140.6641;1.50781;109.6171;-0.004681767
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_48_707.jpg;0;1;0;4.957527;113.6486;141.0407;1.421421;109.5773;-0.001406331
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_48_774.jpg;0;1;0;5.010791;113.5493;141.3241;1.390519;109.538;-0.00117335
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_48_840.jpg;0;1;0;5.004498;113.4499;141.6082;1.384307;109.5254;-0.00206041
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_48_908.jpg;0;1;0;5.015203;113.3177;141.9866;1.387577;109.4266;-0.001361394
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_48_974.jpg;0;1;0;5.016205;113.2185;142.2714;1.414776;109.4062;-0.00186948
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_49_041.jpg;0;1;0;5.017084;113.1196;142.5559;1.443748;109.3478;-0.001577901
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_49_108.jpg;0;1;0;5.016305;112.9879;142.936;1.500481;109.3077;-0.001817907
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_49_173.jpg;0;1;0;4.999413;112.8898;143.2204;1.50115;109.2866;-0.004469384
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_49_241.jpg;0;1;0;4.99766;112.792;143.5037;1.430081;109.2608;-0.001306467
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_49_307.jpg;0;1;0;5.009564;112.6618;143.882;1.373075;109.213;-0.001309665
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_49_375.jpg;0;1;0;5.017833;112.564;144.1665;1.360557;109.1764;-0.001328766
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_49_440.jpg;0;1;0;5.015565;112.4664;144.4509;1.357044;109.1502;-0.001380112
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_49_508.jpg;0;1;0;5.016196;112.3362;144.8309;1.384876;109.1082;-0.001522163
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_49_575.jpg;0;1;0;4.999469;112.2388;145.1156;1.409084;109.0654;-0.001015551
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_49_641.jpg;0;1;0;5.014005;112.1414;145.401;1.449957;109.0312;-0.001443767
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_49_707.jpg;0;1;0;5.006359;112.0119;145.7818;1.510505;108.9805;-0.001223216
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_49_773.jpg;0;1;0;5.027931;111.9153;146.0666;1.481607;108.9536;-0.001684178
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_49_840.jpg;0;1;0;5.015385;111.8192;146.3503;1.417226;108.9358;-0.00142058
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_49_907.jpg;0;1;0;5.014881;111.6909;146.7297;1.374968;108.889;-0.001384392
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_49_973.jpg;0;1;0;5.003632;111.5949;147.0144;1.361058;108.8538;-0.001245887
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_50_040.jpg;0;1;0;5.014161;111.4987;147.2997;1.369357;108.8203;-0.0013476
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_50_107.jpg;0;1;0;5.005772;111.3708;147.6803;1.399188;108.7728;-0.001202925
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_50_173.jpg;0;1;0;5.029346;111.2749;147.9659;1.431524;108.7301;-0.001487284
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_50_240.jpg;0;1;0;5.00915;111.1792;148.2521;1.475535;108.6991;-0.001615635
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_50_307.jpg;0;1;0;5.019754;111.0522;148.6327;1.483327;108.6353;-0.003942314
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_50_373.jpg;0;1;0;5.038968;110.9578;148.9163;1.406093;108.5806;-0.001392671
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_50_440.jpg;0;1;0;5.010529;110.8633;149.2012;1.365723;108.5513;-0.001507752
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_50_507.jpg;0;1;0;5.017365;110.7373;149.582;1.348702;108.532;-0.002357788
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_50_573.jpg;0;1;0;4.987501;110.6431;149.8672;1.345311;108.4219;-0.001635387
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_50_640.jpg;0;1;0;5.016512;110.549;150.1533;1.364854;108.3807;-0.001115452
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_50_707.jpg;0;1;0;4.996847;110.4237;150.5352;1.409901;108.3239;-0.001578238
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_50_773.jpg;0;1;0;5.00863;110.33;150.8218;1.451754;108.2855;-0.001303917
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_50_839.jpg;0;1;0;4.998528;110.2365;151.1087;1.499023;108.2443;-0.001478869
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_50_906.jpg;0;1;0;5.007717;110.1125;151.4901;1.498993;108.1902;-0.001978363
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_50_974.jpg;0;1;0;5.014555;110.0198;151.7765;1.501557;108.1459;-0.001449191
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_51_040.jpg;0;1;0;5.007455;109.9272;152.0632;1.515564;108.1067;-0.001516966
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_51_106.jpg;0;1;0;5.018543;109.8045;152.4443;1.473232;108.1148;-0.004129333
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_51_172.jpg;0;1;0;5.025197;109.7126;152.7301;1.444822;108.2347;-0.002276751
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_51_239.jpg;0;1;0;5.007126;109.6202;153.0165;1.442234;108.1594;-0.0002938179
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_51_307.jpg;0;1;0;5.031742;109.497;153.3977;1.442907;108.2701;-0.001864726
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_51_373.jpg;0;1;0;5.014031;109.4041;153.6844;1.468182;108.2151;-0.000891579
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_51_439.jpg;0;1;0;5.020972;109.3113;153.9709;1.494673;108.2333;-0.003165535
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_51_506.jpg;0;1;0;5.014036;109.1877;154.3525;1.463186;108.1849;-0.001974728
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_51_573.jpg;0;1;0;4.977439;109.0957;154.6368;1.383361;108.1459;-0.001437573
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_51_640.jpg;0;1;0;5.014111;109.0035;154.9224;1.34175;108.108;-0.001203043
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_51_705.jpg;0;1;0;5.004437;108.8806;155.3036;1.319811;108.0461;-0.0005316418
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_51_772.jpg;0;1;0;5.01574;108.7884;155.5903;1.327913;108.0115;-0.001318034
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_51_839.jpg;0;1;0;5.005119;108.6963;155.8773;1.354905;107.9889;-0.001707371
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_51_906.jpg;0;1;0;5.016692;108.5738;156.2599;1.397499;107.926;-0.001400058
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_51_973.jpg;0;1;0;5.016662;108.482;156.5475;1.44687;107.8999;-0.001739838
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_52_039.jpg;0;1;0;5.016934;108.3905;156.8349;1.492911;107.8538;-0.001596164
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_52_106.jpg;0;1;0;5.016175;108.2691;157.2174;1.480769;107.8029;-0.00199695
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_52_172.jpg;0;1;0;4.980642;108.1788;157.5026;1.413561;107.7715;-0.001485805
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_52_238.jpg;0;1;0;5.01421;108.0884;157.7889;1.379908;107.7342;-0.001277269
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_52_305.jpg;0;1;0;5.004595;107.9679;158.1711;1.364866;107.678;-0.0008208427
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_52_372.jpg;0;1;0;5.016072;107.8776;158.4584;1.375285;107.6432;-0.001363429
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_52_439.jpg;0;1;0;5.005596;107.7874;158.7461;1.402064;107.6175;-0.00168975
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_52_505.jpg;0;1;0;5.029929;107.6675;159.1291;1.439508;107.5391;-0.001466405
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_52_573.jpg;0;1;0;5.013973;107.5777;159.4172;1.484022;107.5095;-0.001684967
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_52_639.jpg;0;1;0;5.0197;107.4883;159.7047;1.503576;107.4541;-0.0006103647
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_52_707.jpg;0;1;0;4.975909;107.3698;160.0874;1.490399;107.367;-0.001682089
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_52_773.jpg;0;1;0;5.010091;107.2811;160.375;1.496513;107.3222;-0.001300594
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_52_840.jpg;0;1;0;5.004086;107.1925;160.6632;1.51731;107.312;-0.002396529
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_52_906.jpg;0;1;0;5.017604;107.0754;161.0457;1.461702;107.1901;-0.001338392
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_52_972.jpg;0;1;0;5.015698;106.9877;161.3334;1.449879;107.1602;-0.001796261
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_53_039.jpg;0;1;0;5.029099;106.9003;161.6208;1.441366;107.0749;0.0002039163
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_53_105.jpg;0;1;0;5.013918;106.7839;162.0052;1.463577;107.0318;-0.001693679
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_53_173.jpg;0;1;0;5.006777;106.6969;162.2935;1.486118;106.9773;-0.0008192579
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_53_238.jpg;0;1;0;4.987727;106.6101;162.582;1.515731;106.9082;-0.001382757
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_53_306.jpg;0;1;0;5.007318;106.4954;162.9646;1.428781;106.8605;-0.001398022
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_53_372.jpg;0;1;0;5.009551;106.4096;163.2519;1.37072;106.8237;-0.001342343
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_53_438.jpg;0;1;0;5.008576;106.3239;163.5397;1.337941;106.7933;-0.001450877
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_53_505.jpg;0;1;0;5.022507;106.2097;163.9238;1.321062;106.733;-0.001302498
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_53_571.jpg;0;1;0;5.014206;106.1241;164.2126;1.335242;106.7036;-0.001488905
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_53_639.jpg;0;1;0;5.021584;106.0387;164.5013;1.357508;106.6608;-0.001017864
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_53_705.jpg;0;1;0;5.014304;105.9248;164.8871;1.411044;106.6196;-0.001558209
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_53_772.jpg;0;1;0;5.005157;105.8398;165.1763;1.454049;106.5779;-0.001164375
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_53_839.jpg;0;1;0;5.014229;105.7548;165.466;1.50518;106.5429;-0.001498836
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_53_906.jpg;0;1;0;5.006041;105.6426;165.8498;1.441881;106.4977;-0.001387555
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_53_972.jpg;0;1;0;5.010128;105.5586;166.1378;1.396467;106.4611;-0.001350791
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_54_038.jpg;0;1;0;5.008391;105.4747;166.4264;1.373454;106.4302;-0.00150242
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_54_105.jpg;0;1;0;5.022668;105.3629;166.8114;1.36523;106.3691;-0.00132219
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_54_172.jpg;0;1;0;5.014173;105.2792;167.1008;1.382594;106.3386;-0.001522535
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_54_237.jpg;0;1;0;5.020967;105.1956;167.3901;1.406259;106.2951;-0.001057237
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_54_305.jpg;0;1;0;4.982919;105.0844;167.7762;1.454035;106.2328;-0.001657375
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_54_372.jpg;0;1;0;5.00919;105.0013;168.0661;1.497331;106.1931;-0.001332248
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_54_438.jpg;0;1;0;5.000536;104.9184;168.356;1.50931;106.161;-0.00197489
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_54_504.jpg;0;1;0;5.008507;104.8089;168.7408;1.491635;106.053;-0.001457419
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_54_571.jpg;0;1;0;5.014518;104.7267;169.0306;1.504354;106.0256;-0.00187548
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_54_637.jpg;0;1;0;5.023417;104.6451;169.3198;1.493273;105.9486;9.327978E-05
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_54_705.jpg;0;1;0;5.014214;104.5366;169.7056;1.45748;105.8835;-0.001574681
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_54_772.jpg;0;1;0;5.006413;104.4556;169.995;1.444411;105.8287;-0.000878185
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_54_838.jpg;0;1;0;4.985397;104.3747;170.2846;1.446073;105.7638;-0.001350086
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_54_905.jpg;0;1;0;5.009382;104.2671;170.6715;1.469805;105.7123;-0.001245905
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_54_971.jpg;0;1;0;5.019279;104.1866;170.9623;1.503511;105.7127;-0.002681092
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_55_038.jpg;0;1;0;5.013183;104.1065;171.2524;1.528917;105.6018;-0.001824537
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_55_106.jpg;0;1;0;5.032791;104.0008;171.6369;1.40808;105.5507;-0.001400425
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_55_172.jpg;0;1;0;5.013366;103.9216;171.9263;1.35755;105.5163;-0.001388239
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_55_237.jpg;1.439555;1;0;5.016682;103.8423;172.2159;1.328545;105.4984;-0.001188252
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_55_304.jpg;4.464531;1;0;4.996021;103.7344;172.6021;1.32237;105.8365;0.006070599
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_55_370.jpg;7.438112;1;0;5.007417;103.6495;172.8907;1.32725;106.4964;0.07207457
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_55_437.jpg;4.439536;1;0;4.994708;103.5619;173.1782;1.320679;107.2608;0.1681932
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_55_504.jpg;1.431128;1;0;5.026233;103.4443;173.5594;1.211348;107.8753;0.2142571
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_55_571.jpg;0;1;0;5.018075;103.354;173.8458;1.165058;108.0693;0.2654345
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_55_643.jpg;0;1;0;5.012613;103.2633;174.1314;1.120341;108.0397;0.3021187
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_55_704.jpg;0;1;0;5.025132;103.142;174.5128;1.090716;107.9635;0.3141641
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_55_771.jpg;0;1;0;5.020237;103.0509;174.7995;1.085718;107.9154;0.2866102
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_55_837.jpg;0;1;0;5.00604;102.9596;175.0867;1.115695;107.8844;0.2476011
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_55_904.jpg;0;1;0;5.029569;102.8383;175.4696;1.174415;107.794;0.1736904
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_55_971.jpg;0;1;0;5.014843;102.7472;175.7579;1.25264;107.7562;0.1014965
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_56_037.jpg;0;1;0;5.027786;102.6566;176.0459;1.335264;107.6788;0.01321894
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_56_104.jpg;0;1;0;5.014448;102.5342;176.4302;1.456423;107.667;-0.004313123
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_56_170.jpg;0;1;0;5.003918;102.4427;176.7177;1.516916;107.6331;-0.002817293
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_56_237.jpg;0;1;0;4.995861;102.3523;177.0041;1.476054;107.4941;-0.001267154
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_56_304.jpg;0;1;0;5.009367;102.2327;177.3866;1.449933;107.4278;-0.001602326
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_56_370.jpg;0;1;0;5.019284;102.1434;177.6743;1.454766;107.4516;-0.003670222
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_56_437.jpg;0;1;0;5.012463;102.0546;177.9613;1.45632;107.2921;-0.001988521
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_56_503.jpg;0;0.8996765;0;5.015847;101.9366;178.3453;1.486718;107.2664;-0.00233567
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_56_570.jpg;-2.989545;0.7003735;0;5.001735;101.8495;178.6328;1.490702;106.9613;0.002922736
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_56_636.jpg;-5.993865;0.5000857;0;5.006081;101.7648;178.9208;1.47588;106.4904;-0.0005112598
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_56_704.jpg;-8.991374;0.3002517;0;4.998642;101.6577;179.3047;1.383554;105.3458;359.9725
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_56_771.jpg;-11.97989;0.1010174;0;4.998087;101.585;179.5928;1.236123;104.0751;359.8192
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_56_836.jpg;-14.99267;0;0;4.97712;101.5201;179.8797;0.9835868;102.4542;359.5613
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_56_904.jpg;-15;0;0;4.957906;101.447;180.2584;0.3988661;99.86069;359.1337
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_56_971.jpg;-15;0;0;4.93594;101.4034;180.5413;359.9;97.91559;358.7195
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_57_036.jpg;-15;0;0;4.909002;101.3634;180.8272;359.6157;96.01141;358.4808
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_57_105.jpg;-15;0;0;4.88672;101.3194;181.2132;359.5708;93.39401;358.4615
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_57_170.jpg;-15;0;0;4.86053;101.297;181.5056;359.7418;91.33057;358.5956
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_57_236.jpg;-15;0;0;4.828383;101.2858;181.7991;0.01712774;89.13032;358.7796
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_57_303.jpg;-15;0;0;4.767402;101.2912;182.0838;359.9849;87.19268;358.8385
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_57_370.jpg;-15;0;0.1986168;4.738222;101.3166;182.459;359.9307;84.53362;358.7807
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_57_436.jpg;-13.50189;0;0.3999074;4.65148;101.3464;182.7354;359.9294;82.59187;358.7334
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_57_503.jpg;-13.52098;0;0.6003293;4.557346;101.3826;183.0059;359.9226;80.66248;358.7377
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_57_570.jpg;-15;0;0.7990729;4.432363;101.4437;183.349;359.7789;78.00338;358.762
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_57_635.jpg;-13.49108;0;0.9996547;4.239249;101.4974;183.5929;359.6024;75.90576;358.834
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_57_702.jpg;-10.50621;0;1;4.051444;101.5569;183.8229;359.2945;73.87281;358.8949
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_57_770.jpg;-7.50498;0;1;3.888423;101.6426;184.1094;358.7793;71.89646;359.0251
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_57_836.jpg;-4.500484;0;1;3.718953;101.7099;184.3125;358.3992;70.99892;359.1424
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_57_903.jpg;-1.495703;0;1;3.5637;101.7767;184.5123;358.2281;70.69035;359.4082
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_57_969.jpg;0;0;1;3.444706;101.8629;184.7739;358.3172;70.83772;-2.100655E-05
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_58_036.jpg;0;0;1;3.326462;101.9289;184.9653;358.6351;71.08876;0.3353609
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_58_103.jpg;0;0;1;3.127023;101.9946;185.1481;358.9951;71.43179;0.4475469
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_58_170.jpg;0;0;1;2.922717;102.0718;185.3692;359.1496;72.34797;0.3934488
